"","folio","factor_b2","ah03b","ah03c","ah03d","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"4385",5563200,2514,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4386",5564000,2514,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4387",5565000,2514,"0","1","0","1","1","1","0","1","0","0","1","1","1","2"
"4388",5567000,2514,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"4389",5568000,2514,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4390",5568100,2514,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4391",5569000,3458,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"4392",5571000,3458,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4393",5572000,3458,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4394",5573000,3458,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4395",5574000,3458,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4396",5575000,3458,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4397",5577000,3458,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4398",5579000,6294,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4399",5581000,6294,"1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"4400",5582000,6294,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4401",5583000,6294,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4402",5584000,6294,"0","0","0","1","1","0","0","1","1","1","1","1","1","2"
"4403",5585000,6294,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4404",5586000,6294,"1","1","0","1","1","1","0","1","0","1","1","1","1","1"
"4405",5587000,1986,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4406",5588000,1986,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4407",5590000,1986,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"4408",5591000,1986,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4409",5593000,1986,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4410",5594000,1986,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4411",5595000,1986,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4412",5596000,4713,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4413",5596100,4713,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"4414",5597000,4713,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4415",5598000,4713,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"4416",5599000,4713,"0","1","0","1","1","1","0","0","0","1","1","1","0","2"
"4417",5600000,4713,"0","1","0","1","1","1","1","1","0","1","1","1","1","2"
"4418",5601000,4713,"1","1","0","1","1","1","0","1","0","1","1","1","1","3"
"4419",5602000,4713,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4420",5604000,4713,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4421",5605000,4713,"0","1","1","1","1","1","0","1","0","1","1","1","1","2"
"4422",5606000,4713,"0","0","0","0","0","0","0","1","1","1","1","1","1","1"
"4423",5608000,4713,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4424",5609000,4713,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4425",5610000,4713,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4426",5611000,4713,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4427",5613000,4713,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4428",5615000,2593,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4429",5616000,2593,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"4430",5617000,2593,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4431",5618000,2593,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4432",5619000,2593,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4433",5621000,2593,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4434",5622000,2593,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4435",5623000,1228,"0","0","0","1","1","0","0","0","1","1","1","1","0","2"
"4436",5624000,1228,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4437",5625000,1228,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4438",5627000,1228,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4439",5628000,1228,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4440",5629000,1228,"0","0","0","0","1","1","0","1","1","1","1","1","1","2"
"4441",5630000,1228,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4442",5631000,1228,"0","0","0","1","0","1","0","0","0","0","1","1","1","2"
"4443",5632000,1834,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4444",5633000,1834,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"4445",5634000,1834,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4446",5635000,1834,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4447",5638000,1834,"0","1","0","1","1","1","0","0","0","0","1","1","1","3"
"4448",5638100,1834,"0","1","0","1","1","1","1","0","0","0","1","1","1","1"
"4449",5639000,1834,"0","1","0","1","1","1","1","1","1","1","1","1","1","3"
"4450",5643000,1834,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4451",5645000,1834,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4452",5646000,1834,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"4453",5647000,1834,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4454",5648000,1834,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4455",5650000,2916,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4456",5651000,2916,"0","0","0","0","0","0","0","1","1","1","1","1","1","3"
"4457",5652000,2916,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4458",5653000,2916,"0","0","0","0","0","0","0","1","1","1","1","1","1","1"
"4459",5654000,2916,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"4460",5657000,2916,"0","0","0","1","1","1","0","0","1","0","1","1","1","2"
"4461",5658000,2916,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4462",5659000,2179,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4463",5660000,2179,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4464",5662000,2179,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4465",5663000,2179,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4466",5664000,2179,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4467",5665000,2179,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4468",5669000,1590,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"4469",5671000,1590,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"4470",5672000,1590,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"4471",5673000,1590,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4472",5674000,1590,"0","0","0","0","1","1","0","1","1","1","1","1","1","1"
"4473",5676000,1590,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4474",5677000,4814,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"4475",5678000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","0","1"
"4476",5679000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4477",5680000,4814,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4478",5681000,4814,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"4479",5685000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4480",5685100,4814,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"4481",5686000,4814,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"4482",5687000,4814,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4483",5688000,4814,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4484",5689000,4814,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4485",5690000,4814,"1","1","0","1","1","1","1","1","1","1","1","1","1","3"
"4486",5691000,4814,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4487",5692000,4814,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4488",5693000,4814,"0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"4489",5694000,4814,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4490",5695000,4814,"1","1","0","1","1","1","1","1","1","0","1","1","1","2"
"4491",5696000,4814,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4492",5697000,4814,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4493",5698000,4814,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"4494",5699000,4814,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"4495",5700000,4814,"1","1","0","1","1","1","1","1","1","1","1","1","1","3"
"4496",5701000,4814,"1","1","0","1","1","0","1","1","1","1","1","1","1","3"
"4497",5703000,4814,"0","0","0","1","1","1","0","1","0","1","1","1","1","2"
"4498",5704000,4814,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4499",5705000,4814,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4500",5706000,4814,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4501",5708000,4814,"0","0","0","0","0","1","0","1","1","1","1","1","1","1"
"4502",5710000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4503",5711000,4814,"1","1","1","1","1","1","1","1","1","1","0","1","1","3"
"4504",5714000,4814,"1","1","0","1","1","1","1","1","1","1","1","1","1","1"
"4505",5715000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4506",5717000,4814,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4507",5718000,4814,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4508",5719000,4814,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4509",5720000,4814,"1","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4510",5722000,4814,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4511",5723000,4814,"1","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4512",5724000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4513",5725000,4814,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"4514",5726000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4515",5728000,4814,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4516",5729000,4814,"0","1","1","1","1","1","0","1","0","1","1","1","1","1"
"4517",5730000,4814,"1","0","0","1","1","0","0","1","0","1","1","1","1","1"
"4518",5731000,6296,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4519",5732000,6296,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4520",5733000,6296,"0","1","0","1","1","0","0","1","1","1","1","1","1","2"
"4521",5734000,6296,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4522",5734100,6296,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"4523",5734200,6296,"1","1","0","1","1","1","0","1","0","1","1","1","1","1"
"4524",5734300,6296,"0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"4525",5735000,6296,"1","1","0","1","1","0","0","1","0","1","1","1","1","2"
"4526",5736000,6296,"0","1","0","1","1","1","1","1","1","1","1","1","1","1"
"4527",5739000,6296,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4528",5740000,6296,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4529",5741000,6296,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"4530",5742000,6296,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"4531",5743000,6296,"0","1","0","1","1","1","0","1","0","1","1","1","1","1"
"4532",5744000,6296,"0","0","0","0","1","0","0","1","1","1","1","1","1","1"
"4533",5745000,6296,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4534",5746000,6296,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4535",5748000,6296,"0","0","0","1","1","1","0","1","0","0","1","1","1","2"
"4536",5749000,6296,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4537",5752000,6296,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4538",5753000,6296,"0","1","0","1","1","1","0","0","1","1","1","1","1","2"
"4539",5754000,6296,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4540",5756000,6296,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4541",5757000,6296,"0","0","0","1","1","1","0","0","1","1","1","1","1","3"
"4542",5759000,6296,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4543",5760000,6296,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4544",5761000,6296,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"4545",5762000,6296,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4546",5763000,6296,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4547",5764000,6296,"0","0","0","1","1","1","0","1","1","1","1","1","0","1"
"4548",5765000,6296,"0","1","0","1","1","1","0","1","0","1","1","1","1","2"
"4549",5766000,6296,"1","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4550",5767000,6296,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4551",5768000,6296,"0","1","0","1","1","0","0","1","1","1","1","1","0","2"
"4552",5769000,6296,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"4553",5771000,6296,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4554",5772000,6296,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4555",5775000,6296,"0","1","0","1","1","0","0","1","0","1","1","1","1","2"
"4556",5776000,6296,"1","1","0","1","1","1","1","1","1","1","1","1","1","3"
"4557",5777000,6296,"1","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4558",5778000,6296,"0","1","0","1","1","0","0","1","1","1","1","1","1","2"
"4559",5779000,6296,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4560",5780000,6296,"0","0","0","0","1","0","0","1","0","1","0","1","0","1"
"4561",5781000,6296,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4562",5782000,6296,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4563",5783000,6296,"0","1","0","1","1","1","0","1","1","0","1","1","0","3"
"4564",5784000,6296,"0","1","0","1","1","1","0","1","1","0","1","1","1","1"
"4565",5785000,2634,"1","1","1","1","1","1","0","1","1","1","1","0","1","1"
"4566",5786000,2634,"0","1","0","1","1","1","0","1","0","1","1","1","0","1"
"4567",5787000,2634,"0","0","1","0","1","0","0","1","0","0","1","0","1","2"
"4568",5789000,2634,"0","1","0","1","1","1","0","1","0","1","1","1","0","3"
"4569",5790000,2634,"0","1","0","1","1","1","0","1","0","0","1","1","0","2"
"4570",5791000,2634,"0","1","1","1","1","1","0","1","0","1","1","1","1","1"
"4571",5792000,2634,"0","1","0","1","1","1","0","1","0","1","1","0","0","2"
"4572",5793000,2634,"0","1","1","1","1","1","1","1","1","1","1","0","0","2"
"4573",5794000,2634,"0","0","0","1","1","1","0","1","1","1","1","0","0","1"
"4574",5795000,2634,"0","0","0","1","1","0","0","0","0","1","1","0","0","1"
"4575",5796000,2634,"1","1","0","1","0","1","0","0","0","1","1","0","0","1"
"4576",5797000,2634,"1","1","0","1","1","1","0","1","0","1","1","0","0","2"
"4577",5799000,2634,"1","1","0","1","1","0","0","0","0","0","1","1","0","2"
"4578",5800000,2634,"1","1","0","1","1","1","0","1","0","0","1","1","0","2"
"4579",5801000,2634,"0","1","1","1","1","1","0","1","0","1","1","1","0","3"
"4580",5802000,2634,"0","1","1","1","1","1","0","1","0","0","1","1","0","2"
"4581",5803000,2634,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4582",5804000,2634,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4583",5805000,2634,"1","0","0","1","1","1","0","0","0","1","1","1","1","2"
"4584",5807000,2634,"1","1","1","1","1","1","0","0","0","1","1","1","0","2"
"4585",5808000,2634,"0","0","0","1","1","1","0","1","0","1","1","1","1","1"
"4586",5809000,2634,"1","1","1","1","1","1","0","1","0","1","1","0","1","2"
"4587",5810000,2634,"1","1","0","1","1","1","0","1","0","1","1","1","0","2"
"4588",5811000,2634,"1","1","0","1","0","1","1","0","0","0","1","1","0","2"
"4589",5812000,2634,"0","0","0","1","1","1","0","1","0","1","1","1","0","1"
"4590",5813000,2634,"0","0","0","1","1","0","1","0","0","0","1","1","0","1"
"4591",5814000,2634,"0","1","1","1","1","1","0","0","0","1","1","1","0","2"
"4592",5815000,2634,"1","0","0","1","1","1","1","0","0","0","1","1","0","1"
"4593",5817000,2634,"1","0","0","1","1","1","0","1","0","1","1","1","0","2"
"4594",5819000,2634,"1","1","1","1","1","1","0","1","0","1","1","1","0","3"
"4595",5820000,2634,"0","0","0","1","1","1","0","0","0","1","1","1","0","1"
"4596",5821000,2634,"0","1","0","1","0","1","0","1","1","0","1","1","0","1"
"4597",5822000,2634,"0","1","1","1","1","1","0","1","0","1","1","1","0","2"
"4598",5823000,2634,"1","1","0","1","1","1","0","1","0","0","1","1","0","2"
"4599",5824000,2634,"0","1","0","1","1","1","0","1","0","0","1","1","0","1"
"4600",5825000,2634,"0","0","0","1","1","1","0","1","0","1","1","1","0","2"
"4601",5826000,2634,"0","0","0","1","1","0","0","0","0","1","1","1","0","2"
"4602",5827000,2634,"0","1","1","1","1","1","0","1","0","0","1","1","1","2"
"4603",5828000,2634,"1","1","1","1","1","1","1","1","0","1","1","1","0","1"
"4604",5829000,2634,"0","1","0","0","0","1","0","1","0","0","1","1","0","3"
"4605",5830000,2634,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4606",5831000,2634,"1","0","0","0","1","1","1","0","1","1","1","1","0","1"
"4607",5832000,2634,"0","0","0","1","0","0","0","1","0","1","1","1","0","1"
"4608",5833000,2634,"1","1","0","1","1","1","0","1","0","1","1","1","0","2"
"4609",5834000,2634,"1","1","0","1","1","1","0","0","1","1","1","1","0","3"
"4610",5835000,2634,"1","1","0","1","1","0","0","1","0","1","1","0","0","1"
"4611",5836000,2634,"0","1","0","1","1","1","0","1","0","1","1","1","0","1"
"4612",5837000,2634,"0","0","0","1","1","1","0","0","0","0","1","1","0","3"
"4613",5838000,2634,"1","0","1","1","1","1","0","1","0","0","1","1","0","2"
"4614",5839000,682,"0","1","0","1","1","1","0","0","0","0","1","0","0","3"
"4615",5840000,682,"0","1","1","1","1","1","0","1","1","0","1","1","0","2"
"4616",5840100,682,"0","0","1","1","1","1","0","1","0","0","1","1","0","1"
"4617",5842000,682,"1","1","1","1","1","1","1","1","1","0","1","1","1","2"
"4618",5843000,682,"1","0","1","1","1","0","1","1","1","1","1","0","0","1"
"4619",5844000,682,"0","1","1","1","1","1","0","1","1","1","1","0","0","2"
"4620",5845000,682,"0","1","1","1","1","1","0","1","1","1","1","0","1","3"
"4621",5847000,682,"1","0","0","1","1","1","0","1","1","1","1","1","0","2"
"4622",5848000,682,"0","1","0","1","1","1","0","0","0","0","1","0","0","2"
"4623",5848100,682,"0","1","0","1","1","1","0","0","0","0","1","1","0","1"
"4624",5849000,682,"0","1","0","1","1","1","0","1","1","1","1","1","0","2"
"4625",5850000,682,"0","1","0","1","1","1","0","1","1","1","1","1","0","2"
"4626",5851000,682,"0","0","0","1","1","1","0","1","1","1","1","1","0","3"
"4627",5852000,682,"1","0","0","1","1","1","0","1","1","0","1","1","0","2"
"4628",5853000,682,"0","0","0","1","1","1","0","1","1","1","1","0","0","1"
"4629",5854000,682,"1","1","0","1","1","1","0","1","1","1","1","0","0","2"
"4630",5855000,682,"0","0","0","1","1","1","0","1","1","0","1","0","0","1"
"4631",5856000,682,"1","1","1","1","1","0","0","1","1","1","1","0","0","3"
"4632",5857000,682,"1","1","1","1","1","1","0","1","0","1","1","1","0","3"
"4633",5858000,682,"1","1","0","1","1","1","0","0","0","1","1","1","0","2"
"4634",5859000,682,"0","0","0","1","1","1","0","1","0","0","1","1","0","1"
"4635",5862000,682,"0","1","1","1","1","1","0","1","0","1","1","1","0","3"
"4636",5863000,682,"0","1","0","1","1","1","0","1","1","1","1","1","0","2"
"4637",5864000,682,"1","0","1","1","1","1","0","0","1","1","1","1","1","2"
