"","folio","ah03b","fac_2l","ah03c","ah03d","ah03d1","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"5768","064550AP00","0",1771,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"5769","064560AP00","1",1771,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"5770","064570AP00","0",1771,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"5771","064580AP00","1",445,"1","1","0","1","1","1","0","0","1","1","1","1","1","1"
"5772","064590AP00","0",445,"0","0","1","0","1","1","0","0","1","1","1","1","1","2"
"5773","064600AP00","0",445,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5774","064610AP00","0",445,"0","0","0","1","1","1","0","0","1","1","1","1","0","2"
"5775","064620AP00","0",445,"1","0","0","0","1","1","1","1","1","1","1","1","1","2"
"5776","064630AP00","0",445,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5777","064640AP00","0",445,"1","0","0","1","0","0","0","1","1","1","1","1","0","2"
"5778","064640BP04","0",445,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"5779","064660AP00","0",445,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5780","064670AP00","1",1605,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5781","064670BP06","0",1605,"0","0","0","1","0","0","0","1","1","1","1","1","1","2"
"5782","064680AP00","0",1605,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
