"","folio","foliow1","fac_2l","ah03b","ah03c","ah03d","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"4914","06136000","06136000",621,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"4915","06137000","06137000",621,"1","0","1","1","1","1","1",NA,NA,NA,NA,"1","1","2"
"4916","06142000","06142000",621,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"4917","06143000","06143000",621,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4918","06144000","06144000",621,"0","1","1","1","1","1","0","0","0","0","1","1","1","2"
"4919","06144004","06144000",621,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4920","06145000","06145000",715,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4921","06146000","06146000",715,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"4922","06147000","06147000",715,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"4923","06147003","06147000",715,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"4924","06148000","06148000",715,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"4925","06149000","06149000",715,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4926","06149002","06149000",715,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"4927","06151000","06151000",715,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"4928","06151003","06151000",715,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"4929","06154000","06154000",597,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4930","06155000","06155000",597,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4931","06157000","06157000",597,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4932","06160000","06160000",597,"0","0","0","1","1","1","1","0","1","1","1","1","1","1"
"4933","06162000","06162000",597,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4934","06162004","06162000",597,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4935","06164000","06164000",516,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4936","06166000","06166000",516,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4937","06167000","06167000",516,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"4938","06168000","06168000",516,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4939","06169000","06169000",516,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"4940","06170000","06170000",516,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"4941","06171000","06171000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4942","06172000","06172000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4943","06173000","06173000",1415,"0","1","1","1","1","0","0","1","1","1","1","1","1","2"
"4944","06174000","06174000",1415,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4945","06175000","06175000",1415,"1","1","1","0","1","1","1","1","1","1","1","1","1","3"
"4946","06176000","06176000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4947","06177000","06177000",1415,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4948","06180000","06180000",1415,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4949","06180002","06180000",1415,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"4950","06181000","06181000",1415,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4951","06182000","06182000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4952","06184000","06184000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4953","06185000","06185000",1415,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4954","06188000","06188000",1415,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4955","06188004","06188000",1415,"0","1","1","1","1","1","1","1","1","1","1","1","1","1"
"4956","06189000","06189000",1415,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4957","06190000","06190000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4958","06191000","06191000",1415,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"4959","06192000","06192000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4960","06193000","06193000",1415,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"4961","06197000","06197000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4962","06197003","06197000",1415,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"4963","06198000","06198000",1415,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4964","06198005","06198000",1415,"0","0","1","1","1","1","0","1","0","1","1","1","1","1"
"4965","06199000","06199000",1415,"1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"4966","06200000","06200000",1415,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4967","06201000","06201000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4968","06206000","06206000",1415,"0","1","1","1","1","0","0","1","1","1","1","1","1","3"
"4969","06207000","06207000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4970","06208000","06208000",1415,"0","0","0","1","1","1","0","0","0","1","1","1","1","2"
"4971","06209000","06209000",1415,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4972","06211000","06211000",1415,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"4973","06212000","06212000",1415,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4974","06216000","06216000",1415,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"4975","06217000","06217000",1415,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"4976","06219000","06219000",1415,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"4977","06223000","06223000",1415,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"4978","06224000","06224000",1415,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"4979","06225000","06225000",657,"0","1","0","1","1","0","0","0","0","0","1","1","0","1"
"4980","06226000","06226000",657,"0","1","1","1","1","1","0","0","0","0","1","1","1","1"
"4981","06227000","06227000",657,"1","1","1","1","1","1","1","1","0","1","1","1","0","2"
"4982","06229000","06229000",657,"0","1","1","1","1","1","0","1","0","1","1","1","0","1"
"4983","06230000","06230000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"4984","06232000","06232000",657,"0","0","1","1","0","0","0","1","1","1","1","1","1","1"
"4985","06233000","06233000",657,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"4986","06234000","06234000",657,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"4987","06235000","06235000",657,"0","1","0","1","1","1","0","0","0","0","1","1","1","3"
"4988","06235002","06235000",657,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"4989","06236000","06236000",657,"1","0","1","1","1","1","0","0","0","1","1","1","1","1"
"4990","06237000","06237000",657,"0","1","1","1","1","1","0","1","0","1","1","1","1","3"
"4991","06238000","06238000",657,"0","0","1","1","1","1","0","0","0","0","1","1","1","2"
"4992","06239000","06239000",657,"0","1","1","1","1","1","1","1","0","1","1","1","1","1"
"4993","06241000","06241000",657,"0","0","1","1","1","1","1","1","0","1","1","1","1","2"
"4994","06242000","06242000",657,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4995","06244000","06244000",657,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"4996","06246000","06246000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"4997","06247000","06247000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"4998","06248000","06248000",657,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"4999","06251000","06251000",657,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"5000","06252000","06252000",657,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"5001","06252004","06252000",657,"0","1","0","1","1","1","1","1","0","1","1","1","1","1"
"5002","06253000","06253000",657,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"5003","06254000","06254000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"5004","06256000","06256000",657,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"5005","06257000","06257000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"5006","06259000","06259000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"5007","06260000","06260000",657,"0","0","1","1","1","1","0","1","0","1","1","1","1","2"
"5008","06260005","06260000",657,"1","0","1","1","1","1","0","1","1","0","1","1","1","1"
"5009","06261000","06261000",657,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"5010","06262000","06262000",657,"0","1","1","1","1","1","1","1","0","1","1","1","1","3"
"5011","06263000","06263000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"5012","06264000","06264000",657,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"5013","06266000","06266000",657,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"5014","06269000","06269000",657,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"5015","06270000","06270000",657,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"5016","06271000","06271000",657,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"5017","06272000","06272000",657,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"5018","06279000","06279000",1726,"0","1","1","1","1","1","0","1","0","0","1","0","0","1"
"5019","06280000","06280000",1726,"0","0","1","1","1","1","0","1","0","1","1","1","0","2"
"5020","06281000","06281000",1726,"0","1","1","1","1","1","0","1","0","1","1","0","0","2"
"5021","06282000","06282000",1726,"1","1","1","1","1","1","0","1","0","0","1","1","0","3"
"5022","06283000","06283000",1726,"0","1","1","1","1","1","1","1","0","1","1","1","1","3"
"5023","06284000","06284000",1726,"0","1","0","1","1","0","0","1","0","1","1","1","0","1"
"5024","06285000","06285000",1726,"0","1","1","1","1","0","0","0","0","0","1","1","0","1"
"5025","06287000","06287000",1726,"0","1","1","1","1","1","0","1","0","1","1","0","0","3"
"5026","06289000","06289000",1726,"1","0","0","1","0","0","0","0","0","1","1","1","0","1"
"5027","06290000","06290000",1726,"0","1","0","1","1","1","0","0","1","0","1","0","0","2"
"5028","06290003","06290000",1726,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"5029","06290004","06290000",1726,"0","0","1","1","1","1","0","1","0","1","1","1","0","1"
"5030","06291000","06291000",1726,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"5031","06292000","06292000",1726,"0","1","0","1","1","1","0","1","0","0","1","1","0","3"
"5032","06293000","06293000",1726,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"5033","06294000","06294000",1726,"0","1","1","1","1","1","1","1","1","1","1","1","0","1"
"5034","06295000","06295000",1726,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"5035","06296000","06296000",1726,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5036","06296005","06296000",1726,"0","1","1","1","1","1","1","1","1","0","1","1","1","1"
"5037","06297000","06297000",1726,"0","0","0","1","0","1","0","1","1","1","1","1","1","2"
"5038","06298000","06298000",1726,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"5039","06299000","06299000",1726,"0","0","0","1","0","0","0","1","1","1","1","1","1","2"
"5040","06300000","06300000",1726,"0","0","0","1","1","0","0","0","0","0","1","1","0","1"
"5041","06302000","06302000",1726,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"5042","06303000","06303000",1726,"0","0","1","1","0","1","0","1","0","0","1","1","0","2"
"5043","06306000","06306000",1726,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"5044","06307000","06307000",1726,"0","1","1","1","1","1","0","1","0","1","1","1","0","2"
"5045","06308000","06308000",1726,"0","1","1","1","1","0","0","1","0","1","1","1","0","2"
"5046","06309000","06309000",1726,"0","0","0","0","1","0","0","0","0","0","0","1","0","2"
"5047","06310000","06310000",1726,"0","1","1","1","1","1","0","0","0","0","1","1","0","2"
"5048","06310004","06310000",1726,"0","0","0","1","0","0","0","1","0","1","1","1","1","1"
"5049","06311000","06311000",1726,"0","0","0","1","1","1","0","1","0","0","1","1","0","2"
"5050","06312000","06312000",1726,"0","1","0","1","1","1","0","1","0","1","1","1","0","2"
"5051","06314000","06314000",1726,"0","0","1","1","1","0","0","1","0","0","1","0","0","2"
"5052","06315000","06315000",1726,"0","1","1","1","1","1","0","1","0","1","1","1","1","2"
"5053","06315003","06315000",1726,"0","1","1","1","1","1","0","1","0","1","1","1","1","1"
"5054","06315005","06315000",1726,"0","0","1","1","1","1","0","1","0","0","1","0","1","2"
"5055","06317000","06317000",1726,"0","0","1","1","1","1","1","1","0","1","1","1","0","2"
"5056","06319000","06319000",1726,"0","0","1","1","1","1","1","1","0","0","1","1","1","2"
"5057","06320000","06320000",1726,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"5058","06321000","06321000",1726,"0","0","0","1","0","0","0","1","0","1","1","1","1","2"
"5059","06322000","06322000",1726,"0","0","0","1","1","0","0","1","0","1","1","1","1","1"
"5060","06323000","06323000",1726,"0","0","1","1","1","1","0","0","0","1","1","1","1","3"
"5061","06325000","06325000",1726,"0","0","0","1","1","1","0","1","0","1","1","0","1","1"
"5062","06326000","06326000",1726,"1","0","1","1","1","1","0","1","0","1","1","1","0","3"
"5063","06329000","06329000",1726,"0","0","0","1","1","1","0","1","1","1","1","1","0","1"
"5064","06330000","06330000",1726,"0","1","1","1","1","1","0","1","0","1","1","1","0","2"
"5065","06331000","06331000",1726,"0","0","1","1","1","1","0","0","0","0","1","1","0","2"
"5066","06332000","06332000",1726,"0","0","1","1","1","1","0","1","0","1","1","1","0","1"
"5067","06333000","06333000",3337,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"5068","06337000","06337000",3337,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"5069","06338000","06338000",3337,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"5070","06340000","06340000",3337,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"5071","06341000","06341000",3337,"0","0","0","1","1","0","0","1","0","1","1","1","0","2"
"5072","06342000","06342000",3337,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5073","06343000","06343000",3337,"0","1","0","1","1","1","0","1","1","1","1","1","1","3"
"5074","06345000","06345000",3337,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5075","06346000","06346000",3337,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"5076","06347000","06347000",3337,"1","0","1","1","1","1","0","1","0","1","1","1","1","3"
"5077","06348000","06348000",3337,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"5078","06349000","06349000",3337,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"5079","06351000","06351000",3337,"1","0","1","1","1","1","1","1","0","1","1","1","1","3"
"5080","06354000","06354000",3337,"0","0","0","1","0","1","1","1","1","1","1","1","1","1"
"5081","06355000","06355000",3337,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"5082","06356000","06356000",3337,"1","0","1","1","1","0","0","1","0","1","1","1","1","3"
"5083","06356004","06356000",3337,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"5084","06357000","06357000",3337,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"5085","06358000","06358000",3337,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"5086","06358003","06358000",3337,"1","0","0","0","0","0","0","1","1","1","1","1","1","3"
"5087","06365000","06365000",3337,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"5088","06366000","06366000",3337,"1","0","1","1","1","1","0","0","0","0","1","1","1","2"
"5089","06370000","06370000",3337,"1","0","1","1","1","1","0","1","0","1","1","1","1","3"
"5090","06372000","06372000",3337,"0","1","1","1","1","1","1","1","1","1","1","1","0","1"
"5091","06373000","06373000",3337,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"5092","06375000","06375000",3337,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"5093","06376000","06376000",3337,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"5094","06377000","06377000",3337,"1","0","0","1","1","1","0","1","0","1","1","1","1","1"
"5095","06379000","06379000",3337,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"5096","06380000","06380000",3337,"0","0","0","1","1","1","0","1","0","0","1","1","1","3"
"5097","06380003","06380000",3337,"0","1","1","1","1","0","0","1","1","1","1","1","1","1"
"5098","06381000","06381000",3337,"0","0","1","1","1","1","0","1","0","1","1","0","0","2"
"5099","06382000","06382000",3337,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"5100","06383000","06383000",3337,"0","0","1","1","1","1","0","0","0","1","0","0","0","1"
"5101","06383003","06383000",3337,"0","1","1","0","0","0","0","0","0","0","0","0","0","1"
"5102","06383004","06383000",3337,"0","0","0","1","0","0","0","0","0","0","1","0","0","1"
"5103","06385000","06385000",3337,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"5104","06388000","06388000",637,"0","0","1","0","1","1","0","1","1","1","1","1","0","2"
"5105","06390000","06390000",637,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
